business_id,name,address,city,categories,stars,review_count,latitude,longitude
0vCsslN-TYnDeOSNT4rIfg,Whole Foods Market,14598 Clay Terrace Blvd,Carmel,"Food, Organic Stores, Specialty Food, Health Markets, Grocery",3.5,44,39.999084,-86.131076
zFvqulgAYOpSG2t1v8AZ-w,The Cake Drip,1625 W Snow Cir,Tampa,"Desserts, Do-It-Yourself Food, Food, Patisserie/Cake Shop",4.0,40,27.935753,-82.4764699
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,"Live/Raw Food, Restaurants, Seafood, Beer Bar, Beer, Wine & Spirits, Bars, Food, Nightlife",4.0,2404,34.4087147,-119.6850187
GWGXTKR0Fhdvzf_isDqJug,"David Gower, Jr.  - Coldwell Banker Preferred","325 Chestnut St, Ste 1300",Philadelphia,"Real Estate, Home Services, Real Estate Agents",5.0,17,39.9490268625,-75.1471895999
-aeZuatjCDMV1X4gCTz9Ug,David Thomas Trailways,14005 McNulty Rd,Philadelphia,"Buses, Transportation, Bus Tours, Hotels & Travel, Travel Agents, Travel Services, Airport Shuttles, Tours, Public Transportation",4.5,6,40.1064092,-74.9739371
PYW8Buz8S8LpjIe6mZTAcw,Payless Liquors,954 N State Rd 135,Greenwood,"Food, Beer, Wine & Spirits",3.5,13,39.632279734,-86.158674289
Lx8ZYUJ_-3Aa8N821mN1WQ,ALM Kainan,"390 N McCarran Blvd, Ste B",Sparks,"Restaurants, Filipino",4.0,13,39.5371788,-119.7355322
M_THnNDHs29aylcK-JqS1A,Professional Healthcare of Pinellas,1839 Central Ave,Saint Petersburg,"Doctors, Internal Medicine, Health & Medical",1.5,6,27.7713566,-82.6586115
uCQqtYW_xc1EJRm7NyakdA,Yogurt Beach,2500 E 2nd St,Reno,"Food, Desserts",4.5,12,39.523904,-119.777525
9LLxOjEhLNcdx8i4lL6EUQ,Banfield Pet Hospital,7801 US 31 S,Indianapolis,"Pets, Veterinarians",2.0,10,39.6531323637,-86.135859
h-y5azB-VlQAT3m7Ff2g2Q,P's & Q's - Premium Quality,820 S St,Philadelphia,"Fashion, Shopping, Men's Clothing",5.0,16,39.942515,-75.156468
XHTgtBSwLnwRHzKSbea2Fg,Michael Kors,"8701 Keystone Crossing, Ste 28",Indianapolis,"Shopping, Fashion",4.0,6,39.914404,-86.107287
WYYdQDjx-DsCanlP0DpImQ,J Sushi,243 S 10th St,Philadelphia,"Seafood, Restaurants, Sushi Bars, Japanese",4.5,72,39.9470334,-75.1574339
U2htB9qk4hOXCdkccvvW0Q,D's Toys,"2616 Brill Rd, Ste A",Indianapolis,"Shopping, Books, Mags, Music & Video, Toy Stores, Hobby Shops, Comic Books",5.0,5,39.7291579,-86.1544775
aNtKyc2rr-uK5cqzY9TVQQ,Chipotle Mexican Grill,10160 Ulmerton Rd,Largo,"Mexican, Fast Food, Restaurants",3.0,19,27.894167,-82.779866
yv6kSKxDdZTsvHL25K-U2g,Nash Painting,471 Chestnut St,Nashville,"Painters, Home Services, Decks & Railing, Contractors, Pressure Washers",4.5,45,36.142642,-86.7708619
hUQ9Z7kQeabvhPOAQOVV1A,Rathbone Mansions,1244 Esplanade Ave,New Orleans,"Hotels, Hotels & Travel, Bed & Breakfast, Event Planning & Services",3.5,67,29.9670548,-90.0658282
t5tBd4p7BA7hNDitBUXxrw,Boise Therapeutic Massage Center,7153 W Emerald St,Boise,"Massage, Health & Medical, Medical Spas, Beauty & Spas",4.0,68,43.6119488,-116.2711098
oCFcoyGx2VRZ8MHXEsV8tQ,Giant Food Store,4801 Edgmont Ave,Brookhaven,"Food, Grocery",2.5,10,39.877374,-75.394007
FC6ef4rMMZKNov_-A9M6iQ,TD Bank Havertown,120 W Eagle Rd,Haverford,"Banks & Credit Unions, Financial Services",1.5,6,39.985661,-75.3148439
X_E7U2lVNEwbH_gpOBmAHQ,Cerveza Jack's,135 2nd Ave N,Nashville,"Nightlife, Restaurants, Bars, Mexican",4.0,182,36.162799,-86.776016
EYA514FX4H8MwvFjv2ORQA,Carsmetics,3990 Ulmerton Rd,Clearwater,"Body Shops, Automotive",4.5,30,27.8931855254,-82.6876049487
G4lRmwDHdvhZAhmtlsYYBw,Wendy's,741 Thompson Ln,Nashville,"Burgers, Restaurants, Fast Food",1.5,37,36.112075744,-86.7674462724
DTUfAthScapCGnOnnLUhPA,Stitchers' Dream,221 S Easton Rd,Glenside,"Art Classes, Shopping, Education, Arts & Crafts, Appliances & Repair, Knitting Supplies, Art Supplies, Local Services",3.5,9,40.0978388,-75.1558378
DcUDIlxFsvqPvFh8_lb4Sw,Lott's Service,"908 N Lenola Rd, Ste 3",Moorestown,"Gas Stations, Automotive, Towing",1.5,8,39.973753,-74.995949
zs4d4DqSp5zh3HGFh-PiiQ,Something Special,107 Heady Dr,Nashville,"Event Planning & Services, Caterers",2.5,21,36.0982798,-86.8714149
BxhkoR6cscJwwex8gx31OA,Bar-B-Cutie,1787 Gallatin Pike N,Madison,"Restaurants, Barbeque",3.5,40,36.296536,-86.700179
2oxrOO3c9_mQmqM9kwEm9Q,Total Access Urgent Care,2980 Dougherty Ferry Rd,Saint Louis,"Health & Medical, Urgent Care",3.5,6,38.568086,-90.475388
Ms5xG8i4p80KSMcF3tt4ug,Sal DeForte's Ristorante,1400 Parkway Ave,Ewing,"Italian, Restaurants",4.0,52,40.2668877,-74.8056572
yswijv6wP2fKbMqAiEZ0vw,Reno Bighorns,400 N Center St,Reno,"Active Life, Basketball Courts, Stadiums & Arenas, Arts & Entertainment, Professional Sports Teams",5.0,6,39.5309239,-119.8122604
m9ncuZp0nEVhIwu24G-HRw,CVS Pharmacy,2215 Shelby St,Indianapolis,"Pharmacy, Health & Medical, Convenience Stores, Drugstores, Food, Shopping",2.5,10,39.7371,-86.1391
QZU7TcrztBb3tXaPbVCkXg,805 Ink,1228 State St,Santa Barbara,"Beauty & Spas, Tattoo",4.5,68,34.4241297,-119.7053211
l6VYP8AxIoW6U52aDo8fXg,HMV Superstore,8882 170th Street,Edmonton,"Home & Garden, Music & DVDs, Fashion, Accessories, Shopping, Home Decor, Books, Mags, Music & Video, Video Game Stores",4.0,24,53.5114948,-113.6450474
wMAxTyExktVtfyqKAfApbA,Tuffy Tire & Auto Service Center,4353 Gunn Hwy,Tampa,"Oil Change Stations, Automotive, Tires, Auto Repair",4.0,16,28.0458684582,-82.515059
E-nhxuu3zbt02oCj_1AFng,Selah,"510 N 7th Ave, Ste 130",Tucson,"Waxing, Hair Removal, Skin Care, Eyelash Service, Beauty & Spas",5.0,60,32.2280919,-110.9698038
vvE3HVfxlx9UYctKPr0dbw,Inspired By Purpose Wellness Center & Yoga Studio,"2910 Mill St, Ste B",Reno,"Weight Loss Centers, Health & Medical, Life Coach, Meditation Centers, Professional Services, Yoga, Active Life, Fitness & Instruction, Trainers, Nutritionists",4.5,9,39.5174106,-119.7783471
JnbSkfsl_j2dUoHncBTonA,Collision XS,1416 Centreville Ave,Belleville,"Auto Repair, Body Shops, Automotive",4.5,6,38.5022786,-90.00616971
5BYQP7i7ckUlgSzX4Yhnmw,A-1 Expert Cleaning Services,34 Ring Ln,Levittown,"Home Cleaning, Home Services, Office Cleaning, Professional Services, Window Washing",5.0,5,40.1502639,-74.8448876
xAAhPuZ8FG6OlvAw5m1BVQ,Willard Park,1901 E Washington St,Indianapolis,"Active Life, Playgrounds, Parks, Swimming Pools",3.5,5,39.7667851,-86.12748
DfGNZQsCe9k2BxazCf0p6g,Reno Family Chiropractic,"2900 Clear Acre Ln, Ste B",Reno,"Health & Medical, Chiropractors",4.5,19,39.5576887,-119.791299
07JLsUInZr5OSiYH2XVi4g,Elegance African Hair Braiding,540 N 52nd St,Philadelphia,"Beauty & Spas, Hair Stylists, Hair Extensions, Hair Salons",2.0,8,39.9690954,-75.2255953
hPAmGKnDqummngSTOJN_8g,Timber Creek Park,236 Taylor Ave,Gloucester Township,"Dog Parks, Active Life, Parks",4.5,86,39.831468,-75.058986
ORL4JE6tz3rJxVqkdKfegA,Gaylord Opryland Resort & Convention Center,2800 Opryland Dr,Nashville,"Venues & Event Spaces, Performing Arts, Arts & Entertainment, Hotels & Travel, Food, Convenience Stores, American (New), Beauty & Spas, Restaurants, Museums, Event Planning & Services, Hotels, Cinema, Resorts, Day Spas",3.0,1639,36.2115923083,-86.6943191727
1GnJDrpp-jyDRCptavD9RQ,Rita's Italian Ice,5004 Pennell Rd,Aston,"Food, Ice Cream & Frozen Yogurt, Desserts, Shaved Ice",4.0,7,39.8649175,-75.4275762
jkY8aotwcAlSHCgoZrF49w,Bay Area Appliance,904 Clearwater Largo Rd N,Largo,"Home & Garden, Local Services, Appliances, Appliances & Repair, Shopping",1.0,5,27.9251193,-82.7959877
YD_eZ4TaFrHYRrJVzOXHfw,Passport Health,"1034 S Brentwood Blvd, Ste 710",Saint Louis,"Medical Centers, Health & Medical",1.5,11,38.6361966,-90.3457542
P10BsKUeoeCeVoK4BS2u0w,Trust Me BBQ,8624 US Hwy 301 S,Riverview,"Restaurants, Barbeque",4.0,29,27.8652573,-82.3260903
7Du9oW73YcYFmXdtU5aiSg,Kinjo's Japanese Restaurant,2875 Tyrone Blvd N,Saint Petersburg,"Japanese, Sushi Bars, Restaurants",3.5,17,27.7972626,-82.7339127
h_qlv6CIXGVurFOhFQ945w,Tim Hortons,17004 111 Avenue NW,Edmonton,"Coffee & Tea, Food",3.5,6,53.5599789914,-113.6162690363
QjV4v7q_pt7tt3K1US7IHg,PDQ Temple Terrace,5112 E Fowler Ave,Tampa,"Fast Food, Sandwiches, Chicken Shop, Restaurants",3.0,5,28.0548882706,-82.3995484
LGqiubTmpJ-A1L5n7dmc6g,Domino's Pizza,"1525 Lapalco Blvd, # A",Harvey,"Restaurants, Sandwiches, Pizza, Chicken Wings",1.5,14,29.8753202,-90.045817
FTFtoylMzkrzqNVSl-bkKw,Giant Food Stores,60 N 23rd St,Philadelphia,"Grocery, Food",4.0,19,39.9565280024,-75.178013742
59jkCUm4yHciKL1KW_1HJA,Roma Pizza & Italian Eatery,1103 Main St,Warrington,"Pizza, Restaurants",2.5,25,40.2295269733,-75.1310898382
AzwiKZjVqHOxLaYtPAx8lA,Target,2450 Shoppers Ln,Wyncote,"Shopping, Department Stores, Grocery, Fashion, Food, Electronics, Furniture Stores, Home & Garden",2.5,37,40.076229,-75.155305
yM8LlTInbQH4FwWC97lz6w,McDonald's,1919 S Jefferson,St. Louis,"Fast Food, Restaurants, Food, Burgers, Coffee & Tea",1.5,100,38.6124951839,-90.2219420671
tVdJ7CgBGAQ_nLomYXbB-Q,Cunningham Pest Control,"1125 W Chester Pike, Ste 178",Havertown,"Wildlife Control, Local Services, Pest Control",5.0,5,39.9727224,-75.3154587
x8KYhsxbufQiYIK-4MRzHQ,West Coast Roofing,910 S Santa Rita Ave,Tucson,"Apartments, Roofing, Real Estate, Home Services",2.0,13,32.2104465,-110.9535711
3S9GYtMOYhbZl4MMPOHT0Q,The Handlebar Boise,1519 W Main St,Boise,"Bars, Wine Bars, Nightlife, Beer Bar",4.5,34,43.62001,-116.21279
znL4YrNbA2uwOQ3CchkmEA,Seaview Condominiums,14700 Gulf Blvd,Madeira Beach,"Home Services, Vacation Rentals, Real Estate, Condominiums, Hotels & Travel",4.5,8,27.798503,-82.7987502
CtMEJxpVMlNzFpB4PtFjfA,Aussie Grill,25340 Sierra Center Blvd,Lutz,"Restaurants, American (New), Burgers, Fast Food, Steakhouses",4.0,75,28.192191035,-82.396367
O1oZpbZNDMH_gz8DhsZCdA,Wendy's,700 E. Hunting Park,Philadelphia,"Burgers, Restaurants, Fast Food",1.5,15,40.012141,-75.1150148
vPcfJ3rm3NpdqVDod2WxLA,China Pearl,2E Summit Sq Shopping Ctr,Langhorne,"Japanese, Chinese, Restaurants, Thai",1.5,27,40.2177843,-74.9265858
HI4_NqeHMJOnMoVFNxaFyA,1-Hour Auto Glass,"2292 W Magee Rd, Ste 270",Tucson,"Auto Glass Services, Automotive, Windshield Installation & Repair",3.5,21,32.3475108,-111.0165608
pmuuoDqNZp7518AUd-YmPA,Bagelicious - King Of Prussia,216 W Beidler Rd,King of Prussia,"Restaurants, Bakeries, Caterers, Bagels, Food, Event Planning & Services",3.5,60,40.1124813,-75.3799748
EDNYAyVc_WFhM3CD6QVD4A,Ottewell Animal Clinic,6142 90 Avenue NW,Edmonton,"Pets, Veterinarians",4.0,13,53.525585,-113.427076
tyJwgMRwo21wLUsga_RkQw,Blue Water Dental Care,1820 S Arlington Ave,Reno,"Endodontists, General Dentistry, Health & Medical, Cosmetic Dentists, Dentists",4.0,10,39.5062237,-119.8167371
2dlQX5sP9X6Dlm1MmNOlSw,ReAnimator Coffee,1523 E Susquehanna Ave,Philadelphia,"Food, Coffee & Tea",4.0,105,39.9764555,-75.1270254
IYlUaKC9nICjiWdk-ShPlg,Bub's Cafe,220 2nd St SW,Carmel,"Restaurants, Breakfast & Brunch",4.0,175,39.976614,-86.130124
8oi1Gm7XLyK31Y3N3Wp2Ig,A & A Complete Services,,Smithton,"Plumbing, Home Services",1.0,11,38.3935,-90.0107
hdRtVNk-G9Ep4eaHPKXmfA,Carpet One Floor & Home,11005 N Oracle Rd,Oro Valley,"Carpeting, Shopping, Home Services, Flooring, Rugs, Home & Garden",4.0,7,32.4058647729,-110.949274038
tSFXJ0GFl5iUdy021YgWLw,The Mad Griddle ,2127 E 10th St,Indianapolis,"Arts & Entertainment, Nightlife, Jazz & Blues, Restaurants, Pizza, Southern",5.0,7,39.781126,-86.1241235
UoKkgWmE9-c3wbWwO4VAVQ,Beaver Hill Condominium,309 Florence Ave,Jenkintown,"Real Estate, Apartments, Home Services",3.0,5,40.094306,-75.1352466
Nh1rc9aSeO-Y5lYmXVS6CA,Quality Inn Nashville Downtown - Stadium,303 Interstate Dr,Nashville,"Hotels & Travel, Event Planning & Services, Hotels",2.0,53,36.1688337591,-86.766910851
r_8FZXRkGoc5QNbTOAIftA,MDG Salon Studio,"355 Indiana Ave, Ste 100",Indianapolis,"Makeup Artists, Beauty & Spas, Hair Salons, Hair Removal, Eyelash Service",4.5,85,39.7725103235,-86.1626825258
ZU6NodDOWaabGkeNpOWdXw,530 Pub & Grill,530 Cleveland St,Clearwater,"American (Traditional), Restaurants, Burgers, Wraps, Sandwiches, Bars, Nightlife, Beer Bar",4.5,6,27.9657471097,-82.7989008
LVYAXWQB3t7tdwWteyjfhw,Option 1 Barber Shop,"5537 Sheldon Rd, Ste E",Tampa,"Barbers, Beauty & Spas",4.0,16,27.9987001903,-82.5822531301
mq5Z9X7yxgyApILQ11niNw,Wendy Warner- Medicine In Balance,"940 Town Center Dr, Ste F90",Langhorne,"Health & Medical, Doctors, Medical Centers, Local Services, Obstetricians & Gynecologists, Naturopathic/Holistic",3.0,7,40.1884442241,-74.8773210502
X0V_PdBTS_SwNxMY2795ZA,Toys R Us,5355 E Broadway Blvd,Tucson,"Toy Stores, Shopping",3.5,12,32.2226061,-110.877255
ONUZertKOOImiyQG66Z7Tg,Zakian Rug Cleaning,4930 Parkside Ave,Philadelphia,"Carpet Cleaning, Rugs, Shopping, Flooring, Local Services, Home Cleaning, Carpeting, Home & Garden, Home Services",3.5,26,39.9791075,-75.2177555
ULReFPrCIDRbGKwP3ZsHwg,Eddie's Southtown Donuts,4701 S Kingshighway Blvd,Saint Louis,"Donuts, Food",4.5,55,38.5857552,-90.2768425
25Uww0C0wvF9CZ_3B6vWtA,Enjoy The Mountain,1 Garden St,Santa Barbara,"Motorcycle Rental, Tours, Hiking, Mountain Biking, ATV Rentals/Tours, RV Rental, Hotels & Travel, Arts & Entertainment, Active Life",4.5,48,34.4143420056,-119.6873324599
rCoWa-C7Os51GjFkCnFlVw,Rite Aid,700 Haddonfield Berlin Rd S37,Voorhees,"Drugstores, Convenience Stores, Food, Shopping",4.5,6,39.852159,-74.98264
Dtuf4vD0znzwJW9vk3iTNw,Tomo Japanese Steakhouse and Sushi Bar,"7411 N Keystone Ave, Ste A",Indianapolis,"Steakhouses, Restaurants, Sushi Bars, Japanese",4.0,246,39.8887246,-86.1212129
8c0r7olQSYGcws0bTd3ikw,Zesty Tsunami,6614 Osteen Rd,New Port Richey,"Hawaiian, Food, Food Trucks, Street Vendors, Restaurants",4.0,5,28.2502179787,-82.6824409515
QU-X2Pijwd4SitfYXoZWMQ,Mason's Tree Service,,West Chester,"Home Services, Tree Services",3.0,9,39.9606643,-75.6054882
Ucl9Vo5lwrUmYbV8Dv8X5g,O'Briens Irish Pub,15435 N Dale Mabry Hwy,Tampa,"Bars, Pubs, Nightlife, Arts & Entertainment, Irish, Restaurants, Music Venues",4.0,108,28.09236,-82.500588
cSeA6pC9JUlGfz-RNfvnGw,Midwest RV Center,6200 Heimos Industrial Park Dr,St. Louis,"Trailer Dealers, Auto Parts & Supplies, Auto Repair, RV Repair, Local Services, Trailer Repair, RV Dealers, Shopping, Automotive, Propane, Outdoor Gear, Sporting Goods",4.0,33,38.4641559029,-90.3716691032
WdrpkH-q7FQY5nclmPfoDQ,"Daniel Colombo , MD",10581 Double R Blvd,Reno,"Doctors, Pediatricians, Health & Medical",4.0,7,39.4289221,-119.754142
xF9r1XbMvEOsJeHlmFhIvw,Weddings in Santa Barbara,263 Santa Monica Way,Santa Barbara,"Professional Services, Officiants, Event Planning & Services, Wedding Planning",5.0,13,34.3982982,-119.725931
6BF3eaIzHtoNHSxKTFnTyg,Mister B's Cigar Box,8123 E US Hwy 36,Avon,"Bars, Lounges, Nightlife, Pizza, Restaurants, Shopping, Tobacco Shops, Hookah Bars",3.5,13,39.7627741475,-86.3793863588
wjyUxHxkrvUvCOVqy4g_wg,Oscar's Cafe,7520 Natural Bridge Rd,Normandy,"Restaurants, American (Traditional)",4.0,11,38.704765,-90.299811
do6EpBc7ZUoaqdzuUuGFXA,Jim's Auto Detailing,729 W Lancaster Ave,Wayne,"Automotive, Auto Detailing, Car Wash, Auto Glass Services",4.5,8,40.0475203,-75.4091453
4IcB3QyMEA85UTWFKh9O9A,Eat Mah Taco @ Pal's Lounge,949 N Rendon St,New Orleans,"American (New), Food, Bars, Nightlife, Lounges, Restaurants",4.5,8,29.976762,-90.086423
_mf0QKI1Jlk8zRinr-56FA,Jaguar Nashville,3 Cadillac Dr,Brentwood,"Car Dealers, Automotive, Used Car Dealers, Auto Repair",5.0,10,36.0360616142,-86.7973280942
h_3oLlQ_CFohwlzsrSZ6xQ,The Waxing Queen Of Tucson,2919 E Broadway Blvd,Tucson,"Beauty & Spas, Hair Removal, Day Spas, Skin Care",4.5,17,32.2218494,-110.92845
Y6heWJJ9AmEL58fZwgi9YQ,Rosati's Pizza,2944 W Ina Rd,Tucson,"Sports Bars, Bars, Nightlife, Italian, Restaurants, Pizza",4.0,58,32.3387235226,-111.0303098651
bTve2mwLk5Zc01vRKqc2KQ,Red Hook Coffee & Tea,765 S 4th St,Philadelphia,"Restaurants, Breakfast & Brunch, Vegan, Bagels, Food, Coffee & Tea",4.5,183,39.9385518,-75.1496356
7FHjj04Wy2aqXl22NA_C0g,Aldi,9505 Uptown Dr,Indianapolis,"Grocery, Food",4.0,18,39.9250893,-86.0342432
TF6QZYUR5atqBEFnHP5bOw,The UPS Store,"748 S Meadows Pkwy, Ste A-9",Reno,"Local Services, Shipping Centers, Notaries, Printing Services, Mailbox Centers",3.5,27,39.4369354248,-119.7573776245
WveinioyAZg3dtt0zHsyHA,99 Cents Only Stores,7125 E Golf Links Rd,Tucson,"Discount Store, Shopping, Event Planning & Services, Party Supplies, Wholesalers, Professional Services",4.0,17,32.193246,-110.839627
D9Xez9uOSM4DgSjSTywq7w,King of Jewelers,737 Samson St,Philadelphia,"Shopping, Jewelry",4.0,5,39.9489024,-75.153854
6czqMScx8MRDirv7fxX7pw,Frankie's Fruit Bar,205 E Moana Ln,Reno,"Specialty Food, Food, Shaved Ice, Juice Bars & Smoothies, Fruits & Veggies",4.5,34,39.4928018965,-119.7929971762
bi3SICnYEuFC7Cihyqz8Nw,Thach Used Tires,4916 Causeway Blvd,Tampa,"Tires, Automotive",5.0,5,27.9232395,-82.402873
xbRbvXSAVZBEwaUUn3mzbg,Lee Roy Selmon's,14457 N Dale Mabry Hwy,Tampa,"Salad, Restaurants, Burgers, Soul Food",3.5,42,28.0787347875,-82.5063104158
qb5pyP6XOS8K2uuC4eQHmQ,Union on Fletcher,3600 East Fletcher Ave,Tampa,"Home Services, Real Estate, Apartments",2.5,8,28.0699667,-82.4187315
CWE-NfyMgi28ePUiansSdQ,Jim's Appliance & Furniture,1115 Lusk St,Boise,"Appliances, Mattresses, Shopping, Home & Garden",3.5,24,43.6072576,-116.2127303
uDQgmudYDKiB6n4vwbEeDg,Chrysalis,9040 Carothers Pkwy,Franklin,"Restaurants, Italian, Nightlife, Bars, Cocktail Bars, Tapas/Small Plates",4.5,112,35.9565328581,-86.8027199385
MyE_zdul_JO-dOHOug4GQQ,Watson Adventures Scavenger Hunts,,Philadelphia,"Local Flavor, Team Building Activities, Active Life, Arts & Entertainment, Event Planning & Services, Walking Tours, Scavenger Hunts, Museums, Hotels & Travel, Tours",3.0,8,40.1197128,-75.0097103
v5kwdvmg-J8g-ll0nkc3Sw,The Libertine Liquor Bar,38 E Washington St,Indianapolis,"Restaurants, Lounges, Bars, American (New), Nightlife",4.0,208,39.7672488945,-86.1567753553
8p9euqoMCbT4AIL_Fgqb0g,Ballistic Fabrication,2010 W McMillan St,Tuscon,"Machine Shops, Local Services, Automotive, Auto Parts & Supplies",4.0,5,32.2792548,-111.0095518
bqmX882_6AxVA_uHEQ70sQ,Shanghai Station,4002 Spruce St,Philadelphia,"Shanghainese, Restaurants, Sushi Bars, Szechuan, Sports Bars, Lounges, Asian Fusion, Thai, Karaoke, Chinese, Nightlife, Bars",4.0,46,39.9516153765,-75.2033457223
my0bmPD5dgDFE1ia__LNlw,Nails & Beauty Lounge,953 E Brandon Blvd,Brandon,"Beauty & Spas, Waxing, Nail Salons, Hair Removal",3.5,84,27.9371659,-82.2699586
8ThWgxiTB83nrIGbZQnNBg,Creature Comforts Pet Sitting,,Ardmore,"Pet Services, Pet Sitting, Pets",5.0,10,40.0021177,-75.3004009
TzrA1TsKMKbrZBkw3q6DEQ,Scout's Treat Truck,,Indianapolis,"Cupcakes, Street Vendors, Food Delivery Services, Food Trucks, Desserts, Food",4.5,20,39.904342,-86.0631561
Edg22x3CZkIv0GUib2oEFA,Mellow Mushroom,8227 Oak St,New Orleans,"Pizza, Restaurants, Bars, Nightlife, Sandwiches",3.5,149,29.9486236188,-90.1312502816
VVvUBlc_WIEb8obKGq39dA,Four Green Fields,"4100 George J Bean Pkwy, Airside E, Tampa International Airport",Tampa,"Irish Pub, Bars, Restaurants, Irish, Nightlife",4.5,39,27.9803985924,-82.5377866183
FR5xx5YEzxAnoMdqGl7vRQ,Anytime Fitness,2141 Caton St,New Orleans,"Fitness & Instruction, Gyms, Weight Loss Centers, Health & Medical, Trainers, Active Life",3.0,6,29.9991154,-90.0607732
py5aKmlTB2NarfsfcOpHOQ,Cafe Con Leche,4100 George J Bean Pkwy,Tampa,"Restaurants, Breakfast & Brunch, Coffee Roasteries, Coffee & Tea, Food",2.5,55,27.9767745,-82.5374233
jL_NufxqXi-BpW5uXKsPwQ,CVS Pharmacy,518 Port Royal Ave,Philadelphia,"Drugstores, Pharmacy, Health & Medical, Convenience Stores, Food, Shopping",3.0,11,40.0612774187,-75.2372046062
wZhGuW7vQpfhxeEvLHkTrA,Express Cafe,400 E Fairview Ave,Meridian,"Restaurants, Breakfast & Brunch",4.5,119,43.6196488,-116.3871392
vjLSYNGFkPu4Y5HKoJlzYg,Rancho 777,777 E 4th St,Reno,"Event Planning & Services, Hotels, Hotels & Travel",2.0,5,39.5323474847,-119.804255405
pIUQz-zGw-Nu_Pu-qoTGuw,Western Endocrine Associates,"6365 E Tanque Verde Rd, Ste 200",Tucson,"Health & Medical, Doctors, Endocrinologists, Internal Medicine, Dermatologists",2.0,15,32.2457767,-110.8573874
I3ZLcrGzj-QN5vFgaJFrAg,Golf Galaxy,470 Swedesford Rd,Berwyn,"Shopping, Fashion, Outdoor Gear, Active Life, Golf Lessons, Sporting Goods, Golf Equipment, Golf, Fitness & Instruction, Sports Wear",3.0,25,40.0676702282,-75.4496971643
Tm3QiAVLJAR2fEJK7APPPQ,City Fitness - Northern Liberties,200 Spring Garden St,Philadelphia,"Active Life, Fitness & Instruction, Trainers, Gyms",3.0,131,39.9603427,-75.141951
rJXa375PYt906DwptOOP3Q,Master Bait and Fishing Supplies,9735 W Hillsborough Ave,TAMPA,"Active Life, Shopping, Fishing, Hunting & Fishing Supplies, Sporting Goods",4.0,8,28.0022293,-82.5943283
YR0nwxBOKk6DiLHNItfsBQ,Boston Pizza,200 St. Albert Rd,St Albert,"Italian, Chicken Wings, Pizza, Restaurants",3.5,14,53.625071,-113.6166452
X4loIesbBkiTZLFstHv8Kw,Diagnostic Imaging Services,"4241 Veterans Memorial Blvd, Ste 100",Metairie,"Diagnostic Imaging, Diagnostic Services, Health & Medical, Medical Centers",3.5,10,30.0063304534,-90.1793702454
n8ecak12IF_jhnPNs37AZA,Baltic Bakery,2609 Edgemont St,Philadelphia,"Food, Bakeries, Restaurants",4.5,12,39.9768798,-75.1161695
jnyHs1ZXy9qIE2gORZBQMg,Style Lab For Men,3326 Magazine St,New Orleans,"Fashion, Men's Clothing, Shopping",4.0,6,29.9231001,-90.0883492
xloFoRiYlH4IKGz3FhTDpA,1-275 Rest Area Manatee County Mile 7,13018 Rest Area,Terra Ceia,"Hotels, Rest Stops, Event Planning & Services, Hotels & Travel",4.0,5,27.5843003458,-82.6139500829
s_lHc_CrkzOTY3k4VNtN8w,Indy Fuel,1202 E 38th St,Indianapolis,"Professional Sports Teams, Arts & Entertainment",4.0,28,39.827681,-86.135008
zzUxvYE-8Fj_dWqsPcagNg,The Cleaning Authority - Tucson,2140 S 4th Ave,Tucson,"Home Services, Professional Services, Home Cleaning, Office Cleaning",2.0,25,32.196817,-110.9656358
jcL_qaGJiappzpnn-ifSoA,Fat Jakks,10126 - 107 Avenue NW,Edmonton,"Chinese, Restaurants, Filipino",4.0,8,53.5515508,-113.4951554
rYOrSXy2I4BcxB7dhg29uA,Restoration Hardware,"2126 Abbott Martin Rd, Ste 265",Nashville,"Shopping, Furniture Stores, Home & Garden",3.5,71,36.107591,-86.813774
s-A1_pxGRYL2x4gONVzvFA,Easy Rider Repair,,Delaware County,"Mountain Biking, Bike Repair/Maintenance, Shopping, Bikes, Active Life, Local Services, Sporting Goods",5.0,13,39.9304833,-75.329557
